Topic,Word,Probability
39,warburg,0.00240554832606
39,figure,0.00240554832606
39,atp synthesis,0.00240554832606
39,compounds,0.0023387460954
39,proton,0.0023387460954
39,molecule,0.0023387460954
39,components,0.00227194386474
39,transfer,0.00220514163408
39,boyers,0.00220514163408
39,compound,0.00220514163408
39,biological,0.00220514163408
39,biochemist,0.00213833940342
39,ox phos,0.00213833940342
39,domain,0.00213833940342
39,another,0.00213833940342
39,acid,0.00207153717276
39,formation,0.00207153717276
39,paper,0.00200473494211
39,structure,0.00200473494211
39,product,0.00193793271145
39,phosphohistidine,0.00193793271145
39,chemical reactions,0.00193793271145
39,review,0.00193793271145
39,potential,0.00193793271145
39,coenzyme,0.00187113048079
39,nobel prize,0.00187113048079
39,meyerhof,0.00187113048079
39,conformational changes,0.00187113048079
39,direct,0.00187113048079
39,using,0.00187113048079
39,account,0.00187113048079
39,key,0.00187113048079
39,called,0.00187113048079
39,discovery,0.00180432825013
39,electron,0.00180432825013
39,krebs,0.00180432825013
39,steps,0.00180432825013
39,electrons,0.00180432825013
39,chemistry,0.00180432825013
39,suggested,0.00180432825013
39,hydrogen,0.00173752601947
39,catalytic,0.00167072378881
39,transport,0.00167072378881
39,products,0.00167072378881
39,membranes,0.00167072378881
39,pathway,0.00160392155815
39,form,0.00160392155815
39,known,0.00160392155815
39,major,0.00160392155815
39,errors,0.00153711932749
39,holmes,0.00153711932749
39,respiratory,0.00153711932749
39,chance,0.00153711932749
39,conformational hypothesis,0.00153711932749
39,release,0.00153711932749
39,particular,0.00147031709683
39,an enzyme,0.00147031709683
39,conformational change,0.00147031709683
39,subbarow,0.00147031709683
39,bond,0.00147031709683
39,reduced,0.00147031709683
39,later,0.00147031709683
39,noted,0.00147031709683
39,enzymology,0.00140351486617
39,substrates,0.00140351486617
39,pathways,0.00140351486617
39,transferred,0.00140351486617
39,three,0.00140351486617
39,lipmann,0.00133671263551
39,coupled,0.00133671263551
39,chemiosmotic,0.00133671263551
39,electron transport chain,0.00133671263551
39,slater,0.00133671263551
39,highenergy,0.00133671263551
39,protons,0.00133671263551
39,carbon dioxide,0.00126991040485
39,efraim racker,0.00126991040485
39,keilin,0.00126991040485
39,inorganic phosphate,0.00126991040485
39,conformational coupling,0.00126991040485
39,earlier,0.00126991040485
39,chain,0.00126991040485
39,allchin,0.00120310817419
39,leading,0.00120310817419
39,conversion,0.00120310817419
39,site,0.00120310817419
39,step,0.00120310817419
39,mitchell,0.00120310817419
39,system,0.00120310817419
39,last,0.00113630594353
39,identified,0.00113630594353
39,ultimately,0.00113630594353
39,via,0.00113630594353
39,biochem,0.00113630594353
39,commented,0.00113630594353
39,oxidations,0.00113630594353
39,directly,0.00113630594353
39,gradient,0.00113630594353
39,experimental,0.00113630594353
39,complex,0.00106950371287
39,chemical hypothesis,0.00106950371287
39,lab,0.00106950371287
39,cellular,0.00106950371287
39,muscle,0.00106950371287
39,proton gradient,0.00106950371287
39,bonds,0.00106950371287
39,catalytic site,0.00106950371287
39,discovered,0.00106950371287
39,conformation,0.00106950371287
39,remained,0.00106950371287
39,occurs,0.00100270148221
39,mitochondrial,0.00100270148221
39,krebs cycle,0.00100270148221
39,high energy,0.00100270148221
39,bound,0.00100270148221
39,primary,0.00100270148221
39,soluble,0.00100270148221
39,pump,0.00100270148221
39,initial,0.00100270148221
39,understanding,0.00100270148221
39,could be,0.00100270148221
39,across,0.000935899251546
39,cytochrome,0.000935899251546
39,cytochromes,0.000935899251546
39,suggestion,0.000935899251546
39,little,0.000935899251546
39,attached,0.000935899251546
39,catalyzed,0.000935899251546
39,sites,0.000935899251546
39,derived from,0.000935899251546
39,associated with,0.000935899251546
39,catalysts,0.000935899251546
39,j biol,0.000935899251546
39,involving,0.000935899251546
39,working,0.000935899251546
39,energetic,0.000935899251546
39,reduction,0.000935899251546
39,required,0.000935899251546
39,central,0.000935899251546
39,oxphos,0.000869097020886
39,succinic acid,0.000869097020886
39,redox,0.000869097020886
39,pyruvate,0.000869097020886
39,embden,0.000869097020886
40,abcc,0.0221393757631
40,alcohol,0.0141833483806
40,neel,0.012886170003
40,japanese,0.0101188561308
40,radiation,0.00977294189676
40,effects,0.0089081563117
40,japan,0.00838928496067
40,studies,0.00804337072664
40,mutation,0.00787041360963
40,genetic,0.00761097793411
40,genetics,0.00752449937561
40,stockard,0.00691914946606
40,exposure,0.00674619234905
40,hiroshima,0.00648675667353
40,mutations,0.00588140676399
40,data,0.00562197108847
40,american,0.00553549252997
40,offspring,0.00553549252997
40,schull,0.00536253541296
40,pearl,0.00536253541296
40,nagasaki,0.00484366406192
40,children,0.00475718550341
40,human,0.0044977498279
40,effect,0.0044977498279
40,survivors,0.0044977498279
40,exposed,0.00397887847686
40,lindee,0.00371944280134
40,genetic effects,0.00371944280134
40,parents,0.00354648568433
40,chernobyl,0.00346000712582
40,nas archives,0.00346000712582
40,project,0.00328705000881
40,early,0.00328705000881
40,major,0.0031140928918
40,neel papers,0.00302761433329
40,ionizing radiation,0.00302761433329
40,nuclear,0.00294113577479
40,kitamura,0.00294113577479
40,occupation,0.00294113577479
40,dubrova,0.00285465721628
40,program,0.00285465721628
40,among,0.00276817865778
40,alcoholic,0.00268170009927
40,minor,0.00268170009927
40,control,0.00259522154076
40,atomic bomb casualty commission,0.00250874298226
40,indicators,0.00233578586525
40,consequences,0.00233578586525
40,rates,0.00233578586525
40,problem,0.00233578586525
40,drinking,0.00216282874823
40,sex ratio,0.00207635018973
40,reported,0.00207635018973
40,mutation rate,0.00207635018973
40,diplomatic,0.00198987163122
40,reproduction,0.00198987163122
40,health,0.00198987163122
40,united states,0.00190339307272
40,congenital,0.00190339307272
40,james v neel,0.00190339307272
40,human populations,0.00190339307272
40,atomic bomb,0.00190339307272
40,radiation exposure,0.00181691451421
40,humans,0.00181691451421
40,abcc records,0.00181691451421
40,jnih,0.00181691451421
40,induced,0.00181691451421
40,neels,0.0017304359557
40,physicians,0.0017304359557
40,damage,0.0017304359557
40,mice,0.0017304359557
40,implications,0.0016439573972
40,controls,0.0016439573972
40,midwives,0.0016439573972
40,treated,0.0016439573972
40,analysis,0.0016439573972
40,doses,0.0016439573972
40,matings,0.00155747883869
40,amer,0.00155747883869
40,death,0.00155747883869
40,population,0.00155747883869
40,malformations,0.00147100028019
40,guinea pigs,0.00147100028019
40,longterm,0.00147100028019
40,might,0.00147100028019
40,mortality,0.00147100028019
40,irradiated,0.00147100028019
40,darling,0.00147100028019
40,hanson,0.00147100028019
40,medical,0.00147100028019
40,cooperative,0.00138452172168
40,idem,0.00138452172168
40,fertility,0.00138452172168
40,abnormalities,0.00138452172168
40,duncan mcdonald,0.00138452172168
40,september,0.00138452172168
40,cold war,0.00138452172168
40,early spontaneous abortion,0.00138452172168
40,alcoholism,0.00138452172168
40,william,0.00138452172168
40,report,0.00138452172168
40,press,0.00129804316317
40,families,0.00129804316317
40,classified,0.00129804316317
40,drosophila,0.00129804316317
40,deaths,0.00129804316317
40,cases,0.00129804316317
40,births,0.00129804316317
40,spontaneous,0.00129804316317
40,prohibition,0.00129804316317
40,mutation rates,0.00129804316317
40,induction,0.00129804316317
40,dose,0.00129804316317
40,joint,0.00129804316317
40,working,0.00129804316317
40,debate,0.00129804316317
40,frickel,0.00121156460467
40,stern,0.00121156460467
40,alcoholized,0.00121156460467
40,lowdose radiation,0.00121156460467
40,atomic bombs,0.00121156460467
40,serious,0.00121156460467
40,memorandum,0.00121156460467
40,japanese government,0.00121156460467
40,ﬁndings,0.00121156460467
40,geneticists,0.00121156460467
40,see also,0.00121156460467
40,investigation,0.00121156460467
40,human genetics,0.00121156460467
40,morton,0.00121156460467
40,mouse,0.00121156460467
40,cooperation,0.00112508604616
40,atomic bomb survivors,0.00112508604616
40,kitamura program file,0.00112508604616
40,political,0.00112508604616
40,taylor,0.00112508604616
40,germ cells,0.00112508604616
40,relations,0.00112508604616
40,populations,0.00112508604616
40,june,0.00112508604616
40,yet,0.00112508604616
40,geneticist,0.00112508604616
40,at hiroshima,0.00103860748766
40,abcc studies,0.00103860748766
40,temperance,0.00103860748766
40,usjapan,0.00103860748766
40,sentiment,0.00103860748766
40,nat,0.00103860748766
40,dubrovas,0.00103860748766
40,genetic toxicology,0.00103860748766
40,abomb,0.00103860748766
40,august,0.00103860748766
40,low,0.00103860748766
40,safety,0.00103860748766
40,statistical,0.00103860748766
40,raymond pearl,0.00103860748766
40,rate,0.00103860748766
40,nine months,0.00103860748766
40,bombs,0.00103860748766
40,physician,0.00103860748766
40,nasnrc,0.000952128929151
40,papanicolaou,0.000952128929151
40,minisatellite,0.000952128929151
40,degenerate,0.000952128929151
40,center,0.000952128929151
40,c r stockard,0.000952128929151
40,bomb testing,0.000952128929151
40,abomb survivors,0.000952128929151
40,affected,0.000952128929151
40,summary,0.000952128929151
40,fetal,0.000952128929151
40,preliminary,0.000952128929151
40,national academy,0.000952128929151
40,workers,0.000952128929151
40,for instance,0.000952128929151
40,soviet,0.000952128929151
40,agreements,0.000952128929151
40,counted,0.000952128929151
40,survival,0.000952128929151
40,j v neel,0.000865650370645
40,japaneseamerican,0.000865650370645
40,victims,0.000865650370645
40,exposed parents,0.000865650370645
40,susan lindee,0.000865650370645
40,wives,0.000865650370645
40,husbands,0.000865650370645
40,yuri,0.000865650370645
40,minor malformation,0.000865650370645
40,fathers,0.000865650370645
40,aec,0.000865650370645
40,infants,0.000865650370645
40,american scientists,0.000865650370645
40,risk,0.000865650370645
40,director,0.000865650370645
40,lowlevel,0.000865650370645
40,chronic,0.000865650370645
40,increased,0.000865650370645
40,negative,0.000865650370645
40,trait,0.000865650370645
40,high,0.000865650370645
41,mitochondria,0.0202221118223
41,palade,0.0137936759169
41,cell,0.0135440279206
41,structure,0.0105482519647
41,membrane,0.00905036398676
41,claude,0.00861347999319
41,biochemical,0.00798936000238
41,cells,0.00761488800789
41,electron microscopy,0.00717800401433
41,sjostrand,0.00711559201524
41,porter,0.00636664802627
41,particles,0.00574252803546
41,biochemists,0.00555529203822
41,enzymes,0.00518082004373
41,electron microscope,0.00511840804465
41,green,0.0049311720474
41,cell biology,0.00468152405108
41,membranes,0.004619112052
41,structures,0.00449428805384
41,mitochondrion,0.00443187605475
41,material,0.00424464005751
41,lehninger,0.00405740406027
41,rockefeller,0.00405740406027
41,studies,0.0039325800621
41,cristae,0.00387016806302
41,function,0.00355810806762
41,mitochondrial,0.00349569606854
41,fractions,0.00349569606854
41,isolated,0.00349569606854
41,micrographs,0.00343328406946
41,biochemistry,0.00324604807221
41,cellular,0.00324604807221
41,fraction,0.00318363607313
41,preparations,0.00312122407405
41,tissue,0.00299640007589
41,components,0.00293398807681
41,cytoplasm,0.00287157607772
41,biological,0.00287157607772
41,activity,0.00280916407864
41,preparation,0.00274675207956
41,techniques,0.00268434008048
41,images,0.00268434008048
41,form,0.0026219280814
41,molecular,0.00255951608232
41,mitochondrial structure,0.00249710408324
41,bechtel,0.00249710408324
41,fragments,0.00249710408324
41,model,0.00237228008508
41,albert claude,0.00237228008508
41,isolation,0.00237228008508
41,morphology,0.00237228008508
41,inner,0.00237228008508
41,interpretation,0.00230986808599
41,resolution,0.00230986808599
41,centrifugation,0.00230986808599
41,still,0.00224745608691
41,electron,0.00212263208875
41,pictures,0.00206022008967
41,cell fractionation,0.00206022008967
41,fixation,0.00199780809059
41,oxidative phosphorylation,0.00199780809059
41,structural,0.00199780809059
41,hogeboom,0.00193539609151
41,mitochondrial form,0.00193539609151
41,fractionation,0.00193539609151
41,organization,0.00187298409243
41,electron micrographs,0.00187298409243
41,mechanisms,0.00187298409243
41,sections,0.00181057209334
41,rockefeller institute,0.00181057209334
41,organelles,0.00181057209334
41,distribution,0.00174816009426
41,size,0.00174816009426
41,internal,0.00174816009426
41,properties,0.00174816009426
41,granules,0.00174816009426
41,tissues,0.00168574809518
41,enzyme,0.00168574809518
41,cytoplasmic,0.00168574809518
41,cytology,0.0016233360961
41,technique,0.0016233360961
41,spheres,0.0016233360961
41,intact,0.0016233360961
41,situ,0.00156092409702
41,morphological,0.00156092409702
41,vesicles,0.00156092409702
41,inner membrane,0.00156092409702
41,objects,0.00149851209794
41,centrifuge,0.00149851209794
41,keith porter,0.00149851209794
41,substances,0.00143610009886
41,insoluble,0.00143610009886
41,george palade,0.00143610009886
41,section,0.00143610009886
41,lipids,0.00143610009886
41,system,0.00143610009886
41,specimen,0.00143610009886
41,representation,0.00137368809978
41,cytologists,0.00137368809978
41,cellular respiration,0.00137368809978
41,localized,0.00137368809978
41,rca,0.00137368809978
41,kidney,0.00137368809978
41,staining,0.00137368809978
41,instrument,0.00137368809978
41,shape,0.00137368809978
41,electron micrograph,0.0013112761007
41,micro,0.0013112761007
41,organelle,0.0013112761007
41,palades,0.0013112761007
41,biologists,0.0013112761007
41,layer,0.0013112761007
41,using,0.0013112761007
41,interior,0.0013112761007
41,outer,0.0013112761007
41,enzyme systems,0.00124886410161
41,fine structure,0.00124886410161
41,visible,0.00124886410161
41,became,0.00124886410161
41,active,0.00124886410161
41,bensley,0.00124886410161
41,showed,0.00124886410161
41,coupling factor,0.00124886410161
41,mouse,0.00118645210253
41,greens,0.00118645210253
41,lipid,0.00118645210253
41,microscope,0.00118645210253
41,etp,0.00118645210253
41,component,0.00118645210253
41,outer membrane,0.00118645210253
41,methods,0.00118645210253
41,university,0.00118645210253
41,rasmussen,0.00118645210253
41,procedure,0.00118645210253
41,part,0.00118645210253
41,described,0.00118645210253
41,method,0.00118645210253
41,standards,0.00112404010345
41,models,0.00112404010345
41,solution,0.00112404010345
41,specimens,0.00112404010345
41,subcellular,0.00112404010345
41,mitochondrial membrane,0.00112404010345
41,ultrastructure,0.00112404010345
41,thin,0.00112404010345
41,proteins,0.00112404010345
41,including,0.00106162810437
41,microtome,0.00106162810437
41,macromolecular,0.00106162810437
41,chemical,0.00106162810437
41,functional,0.00106162810437
41,preparative,0.00106162810437
41,microsomes,0.00106162810437
41,fritiof sjostrand,0.00106162810437
41,schneider,0.00106162810437
41,microscopy,0.00106162810437
41,characterization,0.00106162810437
41,papers,0.00099921610529
41,image,0.00099921610529
41,highspeed,0.00099921610529
41,led,0.00099921610529
41,parts,0.00099921610529
41,lamellae,0.00099921610529
41,isolate,0.00099921610529
41,appeared,0.00099921610529
41,particulate,0.00099921610529
41,particle,0.00099921610529
41,group,0.00099921610529
41,intact mitochondria,0.000936804106208
41,identiﬁed,0.000936804106208
41,called,0.000936804106208
41,spherical,0.000936804106208
41,dimensions,0.000936804106208
41,represent,0.000936804106208
41,rat,0.000936804106208
41,among,0.000936804106208
41,related,0.000936804106208
41,obtained,0.000936804106208
41,sucrose,0.000936804106208
41,chicago,0.000936804106208
41,inside,0.000936804106208
41,with respect,0.000874392107127
41,fullam,0.000874392107127
41,electron microscopists,0.000874392107127
41,micrograph,0.000874392107127
41,j exp,0.000874392107127
41,light microscope,0.000874392107127
41,procedures,0.000874392107127
41,sedimentation,0.000874392107127
41,albert lehninger,0.000874392107127
41,containing,0.000874392107127
41,detail,0.000874392107127
41,ridges,0.000874392107127
41,biophysical,0.000874392107127
41,fluid,0.000874392107127
41,working,0.000874392107127
41,fixative,0.000874392107127
41,electron microscopic,0.000874392107127
41,intracellular,0.000874392107127
41,figure,0.000874392107127
42,charles,0.0175361781971
42,barry,0.0152346267322
42,charles darwin,0.0150154313546
42,letters,0.010028736514
42,autobiography,0.010028736514
42,his father,0.00876836309276
42,family,0.00865876540396
42,erasmus,0.00580922549505
42,emma,0.00580922549505
42,mother,0.00553523127304
42,beagle,0.00542563358424
42,marriage,0.00504204167343
42,henslow,0.00476804745142
42,erasmus darwin,0.00465844976261
42,children,0.00454885207381
42,father,0.00454885207381
42,london,0.00443925438501
42,death,0.00394606478539
42,cambridge,0.00361727171898
42,robert,0.00345287518577
42,young,0.00345287518577
42,correspondence,0.00345287518577
42,love,0.00334327749697
42,fox,0.00334327749697
42,wedgwood,0.00317888096376
42,account,0.00306928327496
42,voyage,0.00301448443055
42,married,0.00301448443055
42,intellectual,0.00279528905295
42,illness,0.00263089251974
42,friends,0.00257609367534
42,william,0.00252129483094
42,browne,0.00252129483094
42,early,0.00252129483094
42,his autobiography,0.00246649598653
42,his wife,0.00246649598653
42,reading,0.00246649598653
42,deep,0.00235689829773
42,often,0.00235689829773
42,daughter,0.00235689829773
42,wife,0.00235689829773
42,feelings,0.00230209945333
42,emma darwin,0.00224730060893
42,darwin wrote,0.00219250176452
42,keynes,0.00219250176452
42,shrewsbury,0.00213770292012
42,edinburgh,0.00213770292012
42,great,0.00208290407572
42,spirals,0.00202810523132
42,child,0.00197330638692
42,fitzroy,0.00197330638692
42,age,0.00197330638692
42,george,0.00197330638692
42,died,0.00197330638692
42,recollections,0.00191850754251
42,victorian,0.00175411100931
42,good,0.00175411100931
42,spiral,0.00175411100931
42,hooker,0.00175411100931
42,times,0.00175411100931
42,ever,0.00169931216491
42,courage,0.00169931216491
42,home,0.0016445133205
42,his grandfather,0.0016445133205
42,century,0.0016445133205
42,pleasure,0.0016445133205
42,born,0.0016445133205
42,josiah wedgwood,0.0015897144761
42,sisters,0.0015897144761
42,every,0.0015897144761
42,england,0.0015897144761
42,caroline,0.0015349156317
42,sons,0.0015349156317
42,coleridge,0.0015349156317
42,memory,0.0014801167873
42,recollection,0.0014801167873
42,beagle voyage,0.0014801167873
42,much,0.0014801167873
42,deeply,0.0014801167873
42,views,0.0014801167873
42,remarkable,0.0014253179429
42,marry,0.0014253179429
42,fibre,0.0014253179429
42,moral,0.0014253179429
42,expression,0.0014253179429
42,my father,0.00137051909849
42,darwins,0.00137051909849
42,owen,0.00137051909849
42,wrote,0.00137051909849
42,house,0.00131572025409
42,grandson,0.00131572025409
42,person,0.00131572025409
42,dar,0.00131572025409
42,youth,0.00131572025409
42,grandfather,0.00131572025409
42,sometimes,0.00131572025409
42,francis darwin,0.00126092140969
42,loss,0.00126092140969
42,personal,0.00126092140969
42,birth,0.00126092140969
42,never,0.00126092140969
42,last,0.00126092140969
42,education,0.00126092140969
42,sister,0.00120612256529
42,recalled,0.00120612256529
42,figures,0.00120612256529
42,smith,0.00120612256529
42,colp,0.00120612256529
42,poetry,0.00120612256529
42,parish,0.00115132372089
42,friendship,0.00115132372089
42,truth,0.00115132372089
42,barlow,0.00115132372089
42,henrietta,0.00115132372089
42,biography,0.00115132372089
42,career,0.00115132372089
42,younger,0.00115132372089
42,sharpey,0.00115132372089
42,james,0.00115132372089
42,felt,0.00115132372089
42,thomas,0.00115132372089
42,less,0.00109652487648
42,cousin,0.00109652487648
42,others,0.00109652487648
42,at cambridge,0.00109652487648
42,companion,0.00109652487648
42,abilities,0.00109652487648
42,family letters,0.00109652487648
42,thomson,0.00109652487648
42,money,0.00109652487648
42,he wrote,0.00109652487648
42,woman,0.00109652487648
42,quiet,0.00109652487648
42,lord,0.00109652487648
42,childhood,0.00109652487648
42,moore,0.00109652487648
42,people,0.00109652487648
42,john,0.00104172603208
42,observed,0.00104172603208
42,english,0.00104172603208
42,lost,0.00104172603208
42,accounts,0.00104172603208
42,gruber,0.00104172603208
42,mary,0.00104172603208
42,going,0.00104172603208
42,fanny,0.00104172603208
42,uncle,0.00104172603208
42,became,0.00104172603208
42,elder,0.00104172603208
42,religious,0.00104172603208
42,period,0.00104172603208
42,desire,0.00098692718768
42,happy,0.00098692718768
42,daughters,0.00098692718768
42,beloved,0.00098692718768
42,catherine,0.00098692718768
42,journey,0.00098692718768
42,gentleman,0.00098692718768
42,grief,0.000932128343278
42,jenyns,0.000932128343278
42,remembered,0.000932128343278
42,feeling,0.000932128343278
42,devotion,0.000932128343278
42,church,0.000932128343278
42,dr barry,0.000932128343278
42,volume,0.000932128343278
42,royal society,0.000932128343278
42,genius,0.000932128343278
42,poet,0.000877329498876
42,recollected,0.000877329498876
42,scenery,0.000877329498876
42,doctor,0.000877329498876
42,comfort,0.000877329498876
42,fathers,0.000877329498876
42,he recollected,0.000877329498876
42,birmingham,0.000877329498876
42,slavery,0.000877329498876
42,captain,0.000877329498876
42,brothers,0.000877329498876
42,francis,0.000877329498876
42,ambition,0.000877329498876
42,taste,0.000877329498876
42,very much,0.000877329498876
42,wedgwoods,0.000822530654474
42,school,0.000822530654474
42,aunt,0.000822530654474
42,susan,0.000822530654474
42,zoonomia,0.000822530654474
42,relatives,0.000822530654474
42,affection,0.000822530654474
42,christ,0.000822530654474
42,clergyman,0.000822530654474
42,diaries,0.000822530654474
42,enlightenment,0.000822530654474
42,burkhardt,0.000822530654474
42,tree,0.000822530654474
42,observations,0.000822530654474
42,her mother,0.000767731810072
42,brother,0.000767731810072
42,liberal,0.000767731810072
43,vinogradskii,0.0329842840781
43,pasteur,0.0160573619536
43,sea lice,0.014122856568
43,soil,0.0121883511823
43,broughton,0.00957676891169
43,microbiology,0.00831934041102
43,organisms,0.00686846137177
43,cycle,0.00677173610249
43,nitrification,0.00667501083321
43,salmon farms,0.00570775814038
43,laboratory,0.0056110328711
43,famintsyn,0.00522413179397
43,beggiatoa,0.0050306812554
43,bacteria,0.0050306812554
43,salmon,0.00483723071683
43,investigations,0.00483723071683
43,soil science,0.00464378017827
43,microbes,0.00454705490899
43,methods,0.00425687910114
43,omelianskii,0.00406342856257
43,ecology,0.00396670329329
43,natural,0.00396670329329
43,geison,0.00386997802401
43,energy,0.00386997802401
43,farms,0.00377325275472
43,cultures,0.00377325275472
43,russian,0.00377325275472
43,plant physiology,0.00367652748544
43,zurich,0.00367652748544
43,physiological,0.00367652748544
43,chemosynthesis,0.00348307694687
43,organic matter,0.00348307694687
43,approach,0.00348307694687
43,ecological,0.00348307694687
43,investigation,0.00338635167759
43,role,0.00328962640831
43,agricultural,0.00328962640831
43,microbial,0.00309617586974
43,process,0.00309617586974
43,scientists,0.00299945060046
43,matter,0.00290272533118
43,processes,0.00280600006189
43,ammonia,0.00280600006189
43,investigate,0.00280600006189
43,agriculture,0.00270927479261
43,wild salmon,0.00270927479261
43,russia,0.00270927479261
43,regarding,0.00270927479261
43,environment,0.00270927479261
43,winogradsky,0.00261254952333
43,biological,0.00251582425405
43,microorganisms,0.00251582425405
43,dokuchaev,0.00251582425405
43,region,0.00251582425405
43,soils,0.00251582425405
43,nitrogen,0.00241909898476
43,morton,0.00241909898476
43,soil microbiology,0.00241909898476
43,concept,0.00241909898476
43,st petersburg,0.00241909898476
43,cohn,0.00241909898476
43,louis pasteur,0.00241909898476
43,nutrition,0.00232237371548
43,de bary,0.00232237371548
43,place,0.00232237371548
43,presence,0.0022256484462
43,conditions,0.0022256484462
43,perspective,0.00212892317692
43,microbiologists,0.00203219790763
43,fermentation,0.00203219790763
43,including,0.00203219790763
43,industry,0.00203219790763
43,currents,0.00203219790763
43,novel,0.00203219790763
43,developed,0.00203219790763
43,exchange,0.00193547263835
43,microbiological,0.00193547263835
43,dfo,0.00193547263835
43,environments,0.00183874736907
43,series,0.00183874736907
43,formed,0.00183874736907
43,live,0.00183874736907
43,chemistry,0.00174202209978
43,lice,0.00174202209978
43,waksman,0.00174202209978
43,direct method,0.00174202209978
43,british columbia,0.0016452968305
43,sites,0.0016452968305
43,formation,0.0016452968305
43,sulphur,0.0016452968305
43,salmon farming,0.0016452968305
43,fallow,0.0016452968305
43,scientific community,0.0016452968305
43,juvenile salmon,0.0016452968305
43,production,0.0016452968305
43,inorganic,0.0016452968305
43,chemical,0.0016452968305
43,considered,0.0016452968305
43,discovery,0.00154857156122
43,vernadsky,0.00154857156122
43,strassburg,0.00154857156122
43,phenomenon,0.00154857156122
43,idem,0.00154857156122
43,living,0.00154857156122
43,investigating,0.00154857156122
43,vision,0.00154857156122
43,found,0.00145184629194
43,pouchet,0.00145184629194
43,kiev,0.00145184629194
43,hydrogen sulfide,0.00145184629194
43,organic,0.00145184629194
43,water,0.00145184629194
43,specific,0.00135512102265
43,nitrogen bacteria,0.00135512102265
43,krkosek,0.00135512102265
43,coastal,0.00135512102265
43,explore,0.00135512102265
43,sampling,0.00135512102265
43,farm,0.00135512102265
43,impacts,0.00135512102265
43,sulfur,0.00135512102265
43,failed,0.00125839575337
43,solutions,0.00125839575337
43,encountered,0.00125839575337
43,cycles,0.00125839575337
43,areas,0.00125839575337
43,farmed salmon,0.00125839575337
43,survey,0.00125839575337
43,free,0.00125839575337
43,pink salmon,0.00125839575337
43,biosphere,0.00125839575337
43,direct,0.00125839575337
43,schloesing,0.00116167048409
43,dubos,0.00116167048409
43,microbiologist,0.00116167048409
43,synthesis,0.00116167048409
43,salinity,0.00116167048409
43,materials,0.00116167048409
43,aquaculture,0.00116167048409
43,organism,0.00116167048409
43,applied,0.00116167048409
43,pure cultures,0.0010649452148
43,elective culture method,0.0010649452148
43,general microbiology,0.0010649452148
43,vino gradskii,0.0010649452148
43,bacterial,0.0010649452148
43,autotrophic,0.0010649452148
43,isolate,0.0010649452148
43,organic compounds,0.0010649452148
43,reports,0.0010649452148
43,drawing on,0.0010649452148
43,agricultural chemistry,0.0010649452148
43,career,0.0010649452148
43,investigated,0.0010649452148
43,living beings,0.0010649452148
43,significant,0.0010649452148
43,understanding,0.0010649452148
43,hosts,0.000968219945521
43,plant physiologists,0.000968219945521
43,thornton,0.000968219945521
43,geissler,0.000968219945521
43,skii,0.000968219945521
43,sulphur springs,0.000968219945521
43,iem,0.000968219945521
43,fungi,0.000968219945521
43,europe,0.000968219945521
43,nutritional,0.000968219945521
43,pro,0.000968219945521
43,transformed,0.000968219945521
43,provincial,0.000968219945521
43,nutritive,0.000968219945521
43,local,0.000968219945521
43,global,0.000968219945521
43,krainskii,0.000871494676238
43,liquid,0.000871494676238
43,mycoderma,0.000871494676238
43,autotrophism,0.000871494676238
43,dead,0.000871494676238
43,exotic,0.000871494676238
43,infection,0.000871494676238
43,repertoire,0.000871494676238
43,oxidation,0.000871494676238
43,bulloch,0.000871494676238
43,iron bacteria,0.000871494676238
43,ivanov,0.000871494676238
43,led him,0.000871494676238
43,guided by,0.000871494676238
43,legacy,0.000871494676238
43,filaments,0.000871494676238
43,russell,0.000871494676238
43,microscopic,0.000871494676238
43,circulation,0.000871494676238
43,bacteriology,0.000871494676238
43,contrasting,0.000871494676238
43,nutrients,0.000871494676238
43,entire,0.000871494676238
43,respiration,0.000871494676238
43,commitment,0.000871494676238
43,create,0.000871494676238
43,health,0.000871494676238
44,eugenics,0.0531620360447
44,social,0.0174179464997
44,eugenic,0.0155039390274
44,heredity,0.013877032676
44,conklin,0.0127286281926
44,davenport,0.00957051586332
44,eugenicists,0.00923556455567
44,movement,0.00856566194037
44,jennings,0.00856566194037
44,genetics,0.0080871600723
44,race,0.00784790913826
44,geneticists,0.00770435857784
44,american,0.00751295783061
44,environment,0.00689090540211
44,biological,0.00684305521531
44,genetic,0.0067952050285
44,human,0.00579035110555
44,eugenics movement,0.0055032499847
44,racial,0.0055032499847
44,united states,0.00363709269922
44,society,0.00358924251241
44,views,0.00358924251241
44,breeding,0.00354139232561
44,political,0.0034935421388
44,america,0.00301504027073
44,reform,0.00291933989711
44,eugenicist,0.00277578933669
44,better,0.00277578933669
44,people,0.00268008896308
44,biologists,0.00258438858946
44,inheritance,0.00253653840265
44,view,0.00253653840265
44,public,0.00248868821585
44,social darwinism,0.00248868821585
44,family,0.00244083802904
44,hereditary,0.00239298784223
44,unfit,0.00239298784223
44,paul,0.00234513765542
44,program,0.00234513765542
44,scientists,0.00234513765542
44,human heredity,0.00229728746862
44,immigration,0.00224943728181
44,americans,0.00224943728181
44,individuals,0.0021537369082
44,hereditarian,0.00210588672139
44,among,0.00210588672139
44,environmental,0.00205803653458
44,kevles,0.00201018634777
44,thought,0.00201018634777
44,fit,0.00196233616097
44,racism,0.00196233616097
44,intelligence,0.00196233616097
44,principles,0.00191448597416
44,human beings,0.00191448597416
44,critique,0.00191448597416
